date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:22:30	6592/6592	---M--	200	added ('OK')	text/css	etag:%2290975bb431b0bc97e177770be23ecf7c%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/content_lockers/css_front.css	C:/Users/user/Documents/Movies/wandavistion/d13pxqgp3ixdbh.cloudfront.net/assets/content_lockers/css_front.css	(from https://hmnvrfy.com/77e8fd0)
14:22:31	3097/3097	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a3fe76eeef994c47e6f172bd990de00c%22	http://connect.facebook.net/en_US/sdk.js	C:/Users/user/Documents/Movies/wandavistion/connect.facebook.net/en_US/sdk.js	(from https://hmnvrfy.com/77e8fd0)
14:22:34	135502/135502	---M--	200	added ('OK')	image/jpg	etag:%22f206e5a71053310eb4a1ee96a376c966%22	https://d13pxqgp3ixdbh.cloudfront.net/uploads/1625121633b1691aea84dac8f3166dfebfd78dcc95.jpg	C:/Users/user/Documents/Movies/wandavistion/d13pxqgp3ixdbh.cloudfront.net/uploads/1625121633b1691aea84dac8f3166dfebfd78dcc95.jpg	(from https://hmnvrfy.com/77e8fd0)
14:22:34	3528/3528	---M--	200	added ('OK')	image/jpg	etag:%2240d9db5d6c326e044b2d0232e08a0a92%22	https://d13pxqgp3ixdbh.cloudfront.net/api_uploads/14695289640b4fd4b01bad9b47a79f53815f067538.jpg	C:/Users/user/Documents/Movies/wandavistion/d13pxqgp3ixdbh.cloudfront.net/api_uploads/14695289640b4fd4b01bad9b47a79f53815f067538.jpg	(from https://hmnvrfy.com/77e8fd0)
14:22:34	2277457/2277457	---M--	200	added ('OK')	image/png	etag:%221f6d4e62a89c42914db40994fcfcba0b%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/thumbnail.png	C:/Users/user/Documents/Movies/wandavistion/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/thumbnail.png	(from https://hmnvrfy.com/77e8fd0)
14:22:34	37053/37053	---MC-	200	added ('OK')	text/html	date:Thu,%2001%20Jul%202021%2012:22:34%20GMT	https://hmnvrfy.com/77e8fd0?movies	C:/Users/user/Documents/Movies/wandavistion/hmnvrfy.com/77e8fd055ba.html	(from https://hmnvrfy.com/77e8fd0)
14:22:35	289/289	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Jun%202021%2017:48:58%20GMT	https://www.facebook.com/images/ufi/fbfeed/like.png	C:/Users/user/Documents/Movies/wandavistion/www.facebook.com/images/ufi/fbfeed/like.png	(from https://hmnvrfy.com/77e8fd0)
14:22:35	3985/3985	---M--	200	added ('OK')	image/jpg	etag:%22f1a04c66143005a5c473bdfbe3dc644e%22	https://d13pxqgp3ixdbh.cloudfront.net/api_uploads/1469528964ca399c687c1e6b531460d5a28288799f.jpg	C:/Users/user/Documents/Movies/wandavistion/d13pxqgp3ixdbh.cloudfront.net/api_uploads/1469528964ca399c687c1e6b531460d5a28288799f.jpg	(from https://hmnvrfy.com/77e8fd0)
14:22:35	4252/4252	---M--	200	added ('OK')	image/jpg	etag:%22781fac7dca612c6485f979c3e1afb1a5%22	https://d13pxqgp3ixdbh.cloudfront.net/api_uploads/1469528961583b2dbf531b948eae7a4d8f97c97c7c.jpg	C:/Users/user/Documents/Movies/wandavistion/d13pxqgp3ixdbh.cloudfront.net/api_uploads/1469528961583b2dbf531b948eae7a4d8f97c97c7c.jpg	(from https://hmnvrfy.com/77e8fd0)
14:22:35	3718/3718	---M--	200	added ('OK')	image/jpg	etag:%220eb4ae52eacc725b00992b0b5c63a985%22	https://d13pxqgp3ixdbh.cloudfront.net/api_uploads/146952895535e152e41f29c290f51c3044fb62a025.jpg	C:/Users/user/Documents/Movies/wandavistion/d13pxqgp3ixdbh.cloudfront.net/api_uploads/146952895535e152e41f29c290f51c3044fb62a025.jpg	(from https://hmnvrfy.com/77e8fd0)
14:22:36	3208/3208	---M--	200	added ('OK')	image/jpg	etag:%228e5c0149fce99aea8299048dcec37245%22	https://d13pxqgp3ixdbh.cloudfront.net/api_uploads/1469528967c8b24744e210bac76a5a7fffb7beade1.jpg	C:/Users/user/Documents/Movies/wandavistion/d13pxqgp3ixdbh.cloudfront.net/api_uploads/1469528967c8b24744e210bac76a5a7fffb7beade1.jpg	(from https://hmnvrfy.com/77e8fd0)
14:22:36	4223/4223	---M--	200	added ('OK')	image/jpg	etag:%22adaa1d37e12193ca7c9456544e15a1be%22	https://d13pxqgp3ixdbh.cloudfront.net/api_uploads/1469528955b3ab008f786de5e84e8b823e95880d37.jpg	C:/Users/user/Documents/Movies/wandavistion/d13pxqgp3ixdbh.cloudfront.net/api_uploads/1469528955b3ab008f786de5e84e8b823e95880d37.jpg	(from https://hmnvrfy.com/77e8fd0)
14:22:36	4294/4294	---M--	200	added ('OK')	image/jpg	etag:%22f3345dbbdb5a24e3470ff60fd8813382%22	https://d13pxqgp3ixdbh.cloudfront.net/api_uploads/1469528955eb9b970fb68f5193029245548fa365fb.jpg	C:/Users/user/Documents/Movies/wandavistion/d13pxqgp3ixdbh.cloudfront.net/api_uploads/1469528955eb9b970fb68f5193029245548fa365fb.jpg	(from https://hmnvrfy.com/77e8fd0)
14:22:36	3588/3588	---M--	200	added ('OK')	image/jpg	etag:%2236378899155558a7b12ed37b016355ee%22	https://d13pxqgp3ixdbh.cloudfront.net/api_uploads/1469528965f7210a3834f50b9cdf7c19955ab9eac1.jpg	C:/Users/user/Documents/Movies/wandavistion/d13pxqgp3ixdbh.cloudfront.net/api_uploads/1469528965f7210a3834f50b9cdf7c19955ab9eac1.jpg	(from https://hmnvrfy.com/77e8fd0)
14:22:37	236/236	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jul%202021%2005:43:48%20GMT	https://www.facebook.com/images/like/icons/fav.png	C:/Users/user/Documents/Movies/wandavistion/www.facebook.com/images/like/icons/fav.png	(from https://hmnvrfy.com/77e8fd0)
14:22:38	13/13	---M--	200	added ('OK')	text/html	date:Thu,%2001%20Jul%202021%2012:22:39%20GMT	https://hmnvrfy.com/movies	C:/Users/user/Documents/Movies/wandavistion/hmnvrfy.com/movies.html	(from https://hmnvrfy.com/77e8fd0)
14:22:39	23438/23438	---M--	200	added ('OK')	application/javascript	etag:%226863f6e390060c097da580136d1dcaf2%22	https://d13nu0oomnx5ti.cloudfront.net/2176233.js	C:/Users/user/Documents/Movies/wandavistion/d13nu0oomnx5ti.cloudfront.net/2176233.js	(from https://hmnvrfy.com/77e8fd0)
14:22:39	85659/85659	---M--	200	added ('OK')	application/x-javascript	etag:%2233cabfa15c1060aaa3d207c653afb1ee%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jquery.min.js	C:/Users/user/Documents/Movies/wandavistion/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/jquery.min.js	(from https://hmnvrfy.com/77e8fd0)
14:22:39	24218/24218	---M--	200	added ('OK')	application/x-javascript	etag:%226482002d36da6a83a62e3cdbca10e7f6%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/tether.min.js	C:/Users/user/Documents/Movies/wandavistion/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/tether.min.js	(from https://hmnvrfy.com/77e8fd0)
14:22:39	44826/44826	---M--	200	added ('OK')	application/x-javascript	etag:%220ca771b2c6d554021dcc1c01cdc77ef6%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/bootstrap.min.js	C:/Users/user/Documents/Movies/wandavistion/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/bootstrap.min.js	(from https://hmnvrfy.com/77e8fd0)
14:22:40	18330/18330	---M--	200	added ('OK')	application/x-javascript	etag:%227cbbd831277e43131494668c11042f99%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/nouislider.min.js	C:/Users/user/Documents/Movies/wandavistion/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/nouislider.min.js	(from https://hmnvrfy.com/77e8fd0)
14:22:40	31367/31367	---M--	200	added ('OK')	application/x-javascript	etag:%22a0366553b1eace504bdc4e5c2e497480%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/adminplus.js	C:/Users/user/Documents/Movies/wandavistion/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/adminplus.js	(from https://hmnvrfy.com/77e8fd0)
14:22:40	63/63	---M--	200	added ('OK')	application/x-javascript	etag:%228589bb6693b5af25ece97128707f1786%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/main.min.js	C:/Users/user/Documents/Movies/wandavistion/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/main.min.js	(from https://hmnvrfy.com/77e8fd0)
14:22:40	25920/25920	---M--	200	added ('OK')	application/x-javascript	etag:%22ee84a793bd9253dcec3ed28163c98e6c%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/block.js	C:/Users/user/Documents/Movies/wandavistion/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/block.js	(from https://hmnvrfy.com/77e8fd0)
14:22:40	16977/16977	---M--	200	added ('OK')	application/x-javascript	etag:%220068f44b0aa1b83fa7679860ceb26590%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/sweetAlert.js	C:/Users/user/Documents/Movies/wandavistion/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/sweetAlert.js	(from https://hmnvrfy.com/77e8fd0)
14:22:42	222/222	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Jul%202021%2012:22:43%20GMT	https://hmnvrfy.com/customTemplateGlobal.set	C:/Users/user/Documents/Movies/wandavistion/hmnvrfy.com/customTemplateGlobal.22.delayed	(from https://hmnvrfy.com/77e8fd0)
14:22:43	23438/23438	---M--	200	added ('OK')	application/javascript	etag:%226863f6e390060c097da580136d1dcaf2%22	https://d13nu0oomnx5ti.cloudfront.net/d740b08.js	C:/Users/user/Documents/Movies/wandavistion/d13nu0oomnx5ti.cloudfront.net/d740b08.js	(from https://hmnvrfy.com/77e8fd0?movies)
14:22:43	13/13	---M--	200	added ('OK')	text/html	date:Thu,%2001%20Jul%202021%2012:22:44%20GMT	https://hmnvrfy.com/	C:/Users/user/Documents/Movies/wandavistion/hmnvrfy.com/index.html	(from https://hmnvrfy.com/77e8fd0)
14:22:44	249/249	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Jul%202021%2012:22:45%20GMT	https://hmnvrfy.com/You%20must%20include%20the%20utils.js%20file%20before%20tether.js	C:/Users/user/Documents/Movies/wandavistion/hmnvrfy.com/You%20must%20include%20the%20utils.js%20file%20before%20tether.24.delayed	(from https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/tether.min.js)
